Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Infraspecific name]	Term Source REF	Term Accession Number	Characteristics[Seed origin]	Protocol REF	Parameter Value[Study start]	Parameter Value[Study duration]	Parameter Value[Growth facility]	Parameter Value[Geographic location]	Term Source REF	Term Accession Number	Sample Name	Characteristics[Experimental unit type]
source125	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pro-0	GMI	GMI:8213		Growth							sample898	
source125	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pro-0	GMI	GMI:8213		Growth							sample899	
source126	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gy-0	GMI	GMI:8214		Growth							sample900	
source126	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gy-0	GMI	GMI:8214		Growth							sample901	
source126	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gy-0	GMI	GMI:8214		Growth							sample902	
source126	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gy-0	GMI	GMI:8214		Growth							sample903	
source126	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gy-0	GMI	GMI:8214		Growth							sample904	
source126	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gy-0	GMI	GMI:8214		Growth							sample905	
source126	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gy-0	GMI	GMI:8214		Growth							sample906	
source126	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gy-0	GMI	GMI:8214		Growth							sample907	
source126	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gy-0	GMI	GMI:8214		Growth							sample908	
source127	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fei-0	GMI	GMI:8215		Growth							sample909	
source127	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fei-0	GMI	GMI:8215		Growth							sample910	
source127	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fei-0	GMI	GMI:8215		Growth							sample911	
source127	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fei-0	GMI	GMI:8215		Growth							sample912	
source127	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fei-0	GMI	GMI:8215		Growth							sample913	
source127	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fei-0	GMI	GMI:8215		Growth							sample914	
source127	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fei-0	GMI	GMI:8215		Growth							sample915	
source127	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fei-0	GMI	GMI:8215		Growth							sample916	
source127	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fei-0	GMI	GMI:8215		Growth							sample917	
source128	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	42676	GMI	GMI:8222		Growth							sample918	
source128	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	42676	GMI	GMI:8222		Growth							sample919	
source128	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	42676	GMI	GMI:8222		Growth							sample920	
source128	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	42676	GMI	GMI:8222		Growth							sample921	
source129	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Algutsrum	GMI	GMI:8230		Growth							sample922	
source129	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Algutsrum	GMI	GMI:8230		Growth							sample923	
source129	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Algutsrum	GMI	GMI:8230		Growth							sample924	
source129	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Algutsrum	GMI	GMI:8230		Growth							sample925	
source130	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Brö1-6	GMI	GMI:8231		Growth							sample926	
source130	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Brö1-6	GMI	GMI:8231		Growth							sample927	
source130	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Brö1-6	GMI	GMI:8231		Growth							sample928	
source130	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Brö1-6	GMI	GMI:8231		Growth							sample929	
source131	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Dem-4	GMI	GMI:8233		Growth							sample930	
source131	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Dem-4	GMI	GMI:8233		Growth							sample931	
source131	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Dem-4	GMI	GMI:8233		Growth							sample932	
source131	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Dem-4	GMI	GMI:8233		Growth							sample933	
source132	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hod	GMI	GMI:8235		Growth							sample934	
source132	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hod	GMI	GMI:8235		Growth							sample935	
source132	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hod	GMI	GMI:8235		Growth							sample936	
source132	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hod	GMI	GMI:8235		Growth							sample937	
source133	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	HSm	GMI	GMI:8236		Growth							sample938	
source133	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	HSm	GMI	GMI:8236		Growth							sample939	
source133	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	HSm	GMI	GMI:8236		Growth							sample940	
source133	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	HSm	GMI	GMI:8236		Growth							sample941	
source134	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kävlinge-1	GMI	GMI:8237		Growth							sample942	
source134	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kävlinge-1	GMI	GMI:8237		Growth							sample943	
source134	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kävlinge-1	GMI	GMI:8237		Growth							sample944	
source135	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Köln	GMI	GMI:8239		Growth							sample945	
source135	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Köln	GMI	GMI:8239		Growth							sample946	
source135	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Köln	GMI	GMI:8239		Growth							sample947	
source135	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Köln	GMI	GMI:8239		Growth							sample948	
source136	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kulturen-1	GMI	GMI:8240		Growth							sample949	
source136	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kulturen-1	GMI	GMI:8240		Growth							sample950	
source136	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kulturen-1	GMI	GMI:8240		Growth							sample951	
source136	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kulturen-1	GMI	GMI:8240		Growth							sample952	
source137	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Liarum	GMI	GMI:8241		Growth							sample953	
source137	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Liarum	GMI	GMI:8241		Growth							sample954	
source137	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Liarum	GMI	GMI:8241		Growth							sample955	
source137	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Liarum	GMI	GMI:8241		Growth							sample956	
source138	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lillö-1	GMI	GMI:8242		Growth							sample957	
source138	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lillö-1	GMI	GMI:8242		Growth							sample958	
source138	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lillö-1	GMI	GMI:8242		Growth							sample959	
source138	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lillö-1	GMI	GMI:8242		Growth							sample960	
source139	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	PHW-2	GMI	GMI:8243		Growth							sample961	
source139	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	PHW-2	GMI	GMI:8243		Growth							sample962	
source139	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	PHW-2	GMI	GMI:8243		Growth							sample963	
source139	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	PHW-2	GMI	GMI:8243		Growth							sample964	
source140	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Seattle-0	GMI	GMI:8245		Growth							sample965	
source140	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Seattle-0	GMI	GMI:8245		Growth							sample966	
source140	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Seattle-0	GMI	GMI:8245		Growth							sample967	
source140	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Seattle-0	GMI	GMI:8245		Growth							sample968	
source141	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	San-2	GMI	GMI:8247		Growth							sample969	
source141	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	San-2	GMI	GMI:8247		Growth							sample970	
source141	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	San-2	GMI	GMI:8247		Growth							sample971	
source141	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	San-2	GMI	GMI:8247		Growth							sample972	
source142	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Vimmerby	GMI	GMI:8249		Growth							sample973	
source142	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Vimmerby	GMI	GMI:8249		Growth							sample974	
source142	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Vimmerby	GMI	GMI:8249		Growth							sample975	
source142	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Vimmerby	GMI	GMI:8249		Growth							sample976	
source143	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ang-0	GMI	GMI:8254		Growth							sample977	
source143	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ang-0	GMI	GMI:8254		Growth							sample978	
source143	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ang-0	GMI	GMI:8254		Growth							sample979	
source143	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ang-0	GMI	GMI:8254		Growth							sample980	
source143	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ang-0	GMI	GMI:8254		Growth							sample981	
source144	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?1-2	GMI	GMI:8256		Growth							sample982	
source144	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?1-2	GMI	GMI:8256		Growth							sample983	
source144	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?1-2	GMI	GMI:8256		Growth							sample984	
source144	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?1-2	GMI	GMI:8256		Growth							sample985	
source145	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?4-1	GMI	GMI:8258		Growth							sample986	
source145	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?4-1	GMI	GMI:8258		Growth							sample987	
source145	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?4-1	GMI	GMI:8258		Growth							sample988	
source145	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?4-1	GMI	GMI:8258		Growth							sample989	
source146	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?5-1	GMI	GMI:8259		Growth							sample990	
source146	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?5-1	GMI	GMI:8259		Growth							sample991	
source146	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?5-1	GMI	GMI:8259		Growth							sample992	
source146	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	B?5-1	GMI	GMI:8259		Growth							sample993	
source147	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bla-1	GMI	GMI:8264		Growth							sample994	
source147	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bla-1	GMI	GMI:8264		Growth							sample995	
source147	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bla-1	GMI	GMI:8264		Growth							sample996	
source147	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bla-1	GMI	GMI:8264		Growth							sample997	
source147	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bla-1	GMI	GMI:8264		Growth							sample998	
source148	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Blh-1	GMI	GMI:8265		Growth							sample999	
source148	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Blh-1	GMI	GMI:8265		Growth							sample1000	
source148	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Blh-1	GMI	GMI:8265		Growth							sample1001	
source148	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Blh-1	GMI	GMI:8265		Growth							sample1002	
source148	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Blh-1	GMI	GMI:8265		Growth							sample1003	
source149	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Boo2-1	GMI	GMI:8266		Growth							sample1004	
source149	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Boo2-1	GMI	GMI:8266		Growth							sample1005	
source149	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Boo2-1	GMI	GMI:8266		Growth							sample1006	
source150	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bs-1	GMI	GMI:8270		Growth							sample1007	
source150	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bs-1	GMI	GMI:8270		Growth							sample1008	
source150	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bs-1	GMI	GMI:8270		Growth							sample1009	
source150	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bs-1	GMI	GMI:8270		Growth							sample1010	
source150	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bs-1	GMI	GMI:8270		Growth							sample1011	
source151	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bu-0	GMI	GMI:8271		Growth							sample1012	
source151	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bu-0	GMI	GMI:8271		Growth							sample1013	
source151	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bu-0	GMI	GMI:8271		Growth							sample1014	
source151	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Bu-0	GMI	GMI:8271		Growth							sample1015	
source152	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Can-0	GMI	GMI:8274		Growth							sample1016	
source152	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Can-0	GMI	GMI:8274		Growth							sample1017	
source152	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Can-0	GMI	GMI:8274		Growth							sample1018	
source152	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Can-0	GMI	GMI:8274		Growth							sample1019	
source152	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Can-0	GMI	GMI:8274		Growth							sample1020	
source153	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Cen-0	GMI	GMI:8275		Growth							sample1021	
source153	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Cen-0	GMI	GMI:8275		Growth							sample1022	
source153	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Cen-0	GMI	GMI:8275		Growth							sample1023	
source153	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Cen-0	GMI	GMI:8275		Growth							sample1024	
source154	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Dra3-1	GMI	GMI:8283		Growth							sample1025	
source154	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Dra3-1	GMI	GMI:8283		Growth							sample1026	
source154	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Dra3-1	GMI	GMI:8283		Growth							sample1027	
source154	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Dra3-1	GMI	GMI:8283		Growth							sample1028	
source155	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	DraII-1	GMI	GMI:8284		Growth							sample1029	
source155	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	DraII-1	GMI	GMI:8284		Growth							sample1030	
source155	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	DraII-1	GMI	GMI:8284		Growth							sample1031	
source156	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	DraIII-1	GMI	GMI:8285		Growth							sample1032	
source156	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	DraIII-1	GMI	GMI:8285		Growth							sample1033	
source156	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	DraIII-1	GMI	GMI:8285		Growth							sample1034	
source156	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	DraIII-1	GMI	GMI:8285		Growth							sample1035	
source157	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	En-1	GMI	GMI:8290		Growth							sample1036	
source157	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	En-1	GMI	GMI:8290		Growth							sample1037	
source157	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	En-1	GMI	GMI:8290		Growth							sample1038	
source157	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	En-1	GMI	GMI:8290		Growth							sample1039	
source158	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gd-1	GMI	GMI:8296		Growth							sample1040	
source158	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gd-1	GMI	GMI:8296		Growth							sample1041	
source158	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gd-1	GMI	GMI:8296		Growth							sample1042	
source158	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gd-1	GMI	GMI:8296		Growth							sample1043	
source158	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gd-1	GMI	GMI:8296		Growth							sample1044	
source159	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ge-0	GMI	GMI:8297		Growth							sample1045	
source159	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ge-0	GMI	GMI:8297		Growth							sample1046	
source159	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ge-0	GMI	GMI:8297		Growth							sample1047	
source159	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ge-0	GMI	GMI:8297		Growth							sample1048	
source159	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ge-0	GMI	GMI:8297		Growth							sample1049	
source160	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gr-1	GMI	GMI:8300		Growth							sample1050	
source160	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gr-1	GMI	GMI:8300		Growth							sample1051	
source160	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gr-1	GMI	GMI:8300		Growth							sample1052	
source160	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Gr-1	GMI	GMI:8300		Growth							sample1053	
source161	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hov4-1	GMI	GMI:8306		Growth							sample1054	
source161	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hov4-1	GMI	GMI:8306		Growth							sample1055	
source161	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hov4-1	GMI	GMI:8306		Growth							sample1056	
source161	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hov4-1	GMI	GMI:8306		Growth							sample1057	
source162	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hs-0	GMI	GMI:8310		Growth							sample1058	
source162	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hs-0	GMI	GMI:8310		Growth							sample1059	
source162	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hs-0	GMI	GMI:8310		Growth							sample1060	
source162	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hs-0	GMI	GMI:8310		Growth							sample1061	
source163	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	In-0	GMI	GMI:8311		Growth							sample1062	
source163	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	In-0	GMI	GMI:8311		Growth							sample1063	
source163	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	In-0	GMI	GMI:8311		Growth							sample1064	
source163	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	In-0	GMI	GMI:8311		Growth							sample1065	
source164	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Is-0	GMI	GMI:8312		Growth							sample1066	
source164	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Is-0	GMI	GMI:8312		Growth							sample1067	
source164	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Is-0	GMI	GMI:8312		Growth							sample1068	
source164	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Is-0	GMI	GMI:8312		Growth							sample1069	
source165	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Jm-0	GMI	GMI:8313		Growth							sample1070	
source165	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Jm-0	GMI	GMI:8313		Growth							sample1071	
source165	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Jm-0	GMI	GMI:8313		Growth							sample1072	
source165	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Jm-0	GMI	GMI:8313		Growth							sample1073	
source166	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ka-0	GMI	GMI:8314		Growth							sample1074	
source166	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ka-0	GMI	GMI:8314		Growth							sample1075	
source166	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ka-0	GMI	GMI:8314		Growth							sample1076	
source166	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ka-0	GMI	GMI:8314		Growth							sample1077	
source166	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ka-0	GMI	GMI:8314		Growth							sample1078	
